Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,latitude,longitude
180409030,4/19/18,1400,4,Hollenbeck,401,16,M,H,,,M,25662AVC,,4500    HOMER                        ST,,34.0898,-118.2075
5289409,4/19/18,1700,4,Hollenbeck,497,20,M,H,24,Miscellaneous Other Violations,O,1203.2PC,PROBATION VIOLATION,3400    BESWICK                      ST,,34.0187,-118.2118
5289064,4/19/18,915,4,Hollenbeck,479,59,M,H,8,Other Assaults,F,422(A)PC,TERRORIZE CAUSING FEAR,3400    PERCY                        ST,,34.0272,-118.1966
5289465,4/19/18,1730,4,Hollenbeck,424,52,M,H,16,Narcotic Drug Laws,F,11378.5HS,POSS PHENCYCLIDINE/DESIGNATD SUB FOR SALE,2000    LINCOLN PARK                 AV,,34.0678,-118.2024
180400832,4/20/18,825,4,Hollenbeck,457,25,F,H,,,M,104.15(B)(2,,2500 E  CESAR E CHAVEZ               AV,,34.0469,-118.2032
180400833,4/20/18,840,4,Hollenbeck,457,21,F,H,,,M,104.5(B)(2),,2500 E  CESAR E CHAVEZ               AV,,34.0469,-118.2032
180400834,4/20/18,945,4,Hollenbeck,457,27,F,H,,,M,104.15(B)(2,,2500 E  CESAR E CHAVEZ               AV,,34.0469,-118.2032
180400835,4/20/18,935,4,Hollenbeck,457,25,M,B,,,M,104.15(B)(2,,2500 E  CESAR E CHAVEZ               AV,,34.0469,-118.2032
180400836,4/20/18,920,4,Hollenbeck,457,59,M,H,,,M,104.5(B)(2),,2500 E  CESAR E CHAVEZ               AV,,34.0469,-118.2032
180400837,4/20/18,1030,4,Hollenbeck,427,46,M,H,,,M,104.15(B)(2,,4800    HUNTINGTON D,,34.0802,-118.1848
180400838,4/20/18,1040,4,Hollenbeck,427,24,F,H,,,M,104.15(B)(2,,4800    HUNTINGTON DR,,34.0852,-118.1802
5290509,4/20/18,1930,4,Hollenbeck,487,33,M,H,23,Moving Traffic Violations,M,14601.2AVC,DRIVE W/LIC SUSPEND/REVOKE 4 DRUGS/ALCOHL,8TH                          ST,SOTO,34.0281,-118.2194
5290553,4/20/18,1940,4,Hollenbeck,477,58,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WHITTIER,ORME,34.0325,-118.2115
5290267,4/20/18,800,4,Hollenbeck,483,33,M,H,5,Burglary,F,459PC,BURGLARY,1100 S  BOYLE                        AV,,34.0315,-118.2201
5290510,4/20/18,1905,4,Hollenbeck,478,34,M,H,24,Miscellaneous Other Violations,O,3454(C)PC,FLASH INCARCERATION,700 S  CONCORD                      ST,,34.0304,-118.2022
5290137,4/20/18,310,4,Hollenbeck,443,26,M,W,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,1200 N  STATE                        ST,,34.0594,-118.2094
5290722,4/20/18,1920,4,Hollenbeck,459,35,M,H,24,Miscellaneous Other Violations,O,3454(C)PC,FLASH INCARCERATION,CESAR CHAVEZ,EVERGREEN,34.0428,-118.1986
5290666,4/20/18,2130,4,Hollenbeck,426,45,M,H,24,Miscellaneous Other Violations,F,3000.08CPC,PAROLE WARRANT,CASTALIA,NAVARRO,34.0859,-118.1764
5290246,4/20/18,1100,4,Hollenbeck,445,19,M,W,5,Burglary,F,459PC,BURGLARY,STATE,MARENGO,34.0578,-118.2102
5290669,4/20/18,2200,4,Hollenbeck,442,50,M,H,8,Other Assaults,F,422(A)PC,TERRORIZE CAUSING FEAR,MARK                         ST,POMEROY                      ST,34.0573,-118.2126
5290688,4/20/18,2250,4,Hollenbeck,466,22,M,H,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,MICHIGAN,MATHEWS,34.0447,-118.2075
5290694,4/20/18,1920,4,Hollenbeck,459,28,M,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,CESAR CHAVEZ,EVERGREEN,34.0428,-118.1986
180409029,4/21/18,1000,4,Hollenbeck,473,55,M,H,,,I,25620APB,,2200    TERRACE HEIGHTS              AV,,34.0368,-118.2173
5291275,4/21/18,1430,4,Hollenbeck,439,24,M,W,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,LANSDOWNE,LANSDOWNE,34.0664,-118.1722
5291411,4/21/18,1715,4,Hollenbeck,464,28,M,H,24,Miscellaneous Other Violations,O,3454(C)PC,FLASH INCARCERATION,2300 E  4TH                          ST,,34.0445,-118.2116
5291472,4/21/18,2015,4,Hollenbeck,437,57,M,H,24,Miscellaneous Other Violations,M,166(C)(1)PC,VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD,1900 N  DITMAN                       AV,,34.0648,-118.1889
5291512,4/21/18,2100,4,Hollenbeck,402,62,M,H,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,500 E  AVENUE 43,,34.092,-118.204
5291555,4/21/18,2200,4,Hollenbeck,499,37,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WASHINGTON                   AV,15TH                         ST,34.0175,-118.1975
5291587,4/21/18,2030,4,Hollenbeck,402,23,M,H,24,Miscellaneous Other Violations,O,3056PC,VIOLATION OF PAROLE,4400    BERENICE                     AV,,34.0921,-118.2028
180409239,4/21/18,1920,4,Hollenbeck,424,19,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MISSION                      RD,SELIG                        PL,34.0685,-118.201
5291744,4/22/18,156,4,Hollenbeck,483,54,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,60 FWY,SOTO                         ST,34.0305,-118.2193
5291842,4/22/18,1030,4,Hollenbeck,406,39,M,H,24,Miscellaneous Other Violations,M,166(C)(1)PC,VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD,500    PULLMAN                      ST,,34.1003,-118.1879
5292002,4/22/18,1642,4,Hollenbeck,422,28,M,H,15,Against Family/Child,M,273.6(A)PC,DISOBEY DOMESTIC RELATIONS COURT ORDER,2800    MOZART                       ST,,34.0695,-118.213
5292114,4/22/18,2050,4,Hollenbeck,463,59,M,H,24,Miscellaneous Other Violations,F,3455(B)1PC,WARRANT-PETITION TO REVOKE COMMUNITY SUPVN,2100 E  1ST                          ST,,34.0457,-118.2154
5292809,4/23/18,1250,4,Hollenbeck,429,19,M,H,8,Other Assaults,M,243(E)(1)PC,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,3300    FARNSWORTH                   AV,,34.0841,-118.1655
5293046,4/23/18,2000,4,Hollenbeck,459,59,M,H,15,Against Family/Child,M,273.6(A)PC,DISOBEY DOMESTIC RELATIONS COURT ORDER,3200    BLANCHARD,,34.0464,-118.1933
5292760,4/23/18,1215,4,Hollenbeck,422,55,M,H,8,Other Assaults,F,422(A)PC,TERRORIZE CAUSING FEAR,2000    GATES                        ST,,34.0677,-118.2064
5292881,4/23/18,1610,4,Hollenbeck,461,54,M,H,8,Other Assaults,F,422(A)PC,TERRORIZE CAUSING FEAR,100 S  GLESS                        ST,,34.0474,-118.2229
5293784,4/24/18,1400,4,Hollenbeck,478,20,M,H,8,Other Assaults,M,243(E)(1)PC,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,1000 S  DACOTAH,,34.0276,-118.2082
5293967,4/24/18,1630,4,Hollenbeck,491,34,F,H,6,Larceny,M,459.5PC,SHOPLIFTING,2600 E  OLYMPIC                      BL,,34.0253,-118.2224
5294074,4/24/18,2140,4,Hollenbeck,464,48,M,H,,,F,3454(C)PC,,1ST,BREED,34.0443,-118.211
5294058,4/24/18,2050,4,Hollenbeck,497,16,M,H,7,Vehicle Theft,F,10851(E)VC,TAKE VEH:NO CNSNT:SPEC PR,OLIVE,SEVILLE,34.0187,-118.2118
5294061,4/24/18,2235,4,Hollenbeck,443,37,M,H,3,Robbery,F,211PC,ROBBERY,CORNWELL,M,34.0609,-118.2052
5293819,4/24/18,1340,4,Hollenbeck,461,35,M,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,3RD                          ST,UTAH                         ST,34.0451,-118.2248
5294104,4/24/18,2330,4,Hollenbeck,421,52,M,H,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,1700    MAIN,,34.067,-118.2219
5293831,4/24/18,1555,4,Hollenbeck,415,13,M,H,8,Other Assaults,M,242PC,BATTERY ON NONCOHABITATING FORMER SPOUSE,2600 N  GRIFFIN                      AV,,34.0765,-118.2118
180400853,4/25/18,1740,4,Hollenbeck,424,19,M,H,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,SELIG                        PL,MISSION                      RD,34.0685,-118.1974
5294138,4/25/18,48,4,Hollenbeck,437,28,M,H,15,Against Family/Child,M,273A(B)PC,ATTEMPT WILLFUL CRUELTY TO CHILD,4500    MULTNOMAH,,34.0702,-118.188
5294214,4/25/18,445,4,Hollenbeck,417,26,M,H,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,2900    AMETHYST                     ST,,34.0799,-118.1982
5294425,4/25/18,1030,4,Hollenbeck,477,26,M,H,23,Moving Traffic Violations,M,14601.1AVC,DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON,600 S  MOTT                         ST,,34.0358,-118.21
5294692,4/25/18,1550,4,Hollenbeck,455,21,M,H,7,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,2100    CITYVIEW                     AV,,34.0512,-118.2093
5294701,4/25/18,1705,4,Hollenbeck,424,41,F,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,MISSION                      RD,SELIG                        PL,34.0685,-118.201
5294764,4/25/18,2020,4,Hollenbeck,491,30,M,H,23,Moving Traffic Violations,M,14601.2AVC,DRIVE W/LIC SUSPEND/REVOKE 4 DRUGS/ALCOHL,WASHINGTION                  BL,PERRINO,34.0233,-118.2222
5294863,4/25/18,2340,4,Hollenbeck,455,39,M,H,8,Other Assaults,M,243(E)(1)PC,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,600    BREED                        ST,,34.0512,-118.2066
180409197,4/25/18,1510,4,Hollenbeck,455,43,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,STATE,BAILEY,34.0512,-118.2093
180409238,4/25/18,1955,4,Hollenbeck,457,42,M,H,,,M,25620(A)BP,,FICKETT,FOLSOM,34.0486,-118.2041
180409341,4/25/18,2345,4,Hollenbeck,449,15,M,H,24,Miscellaneous Other Violations,M,45.03LAMC,CURFEW - JUV ONLY,DOBINSON,LARA,34.0516,-118.1982
5294159,4/25/18,140,4,Hollenbeck,413,21,F,H,7,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,GRIFFIN,AVENUE 33,34.0831,-118.2119
5294722,4/25/18,1825,4,Hollenbeck,499,22,M,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,3500    BESWICK                      ST,,34.0228,-118.2009
5294734,4/25/18,1840,4,Hollenbeck,477,28,F,H,4,Aggravated Assault,F,245(A)(1)PC,"ADW, NOT FIREARM, W/GBI",1000 S  MOTT                         ST,,34.0311,-118.2143
5295511,4/26/18,1330,4,Hollenbeck,453,25,M,H,5,Burglary,M,459PC,BURGLARY,1ST                          ST,BAILEY                       ST,34.0471,-118.2186
5295667,4/26/18,1740,4,Hollenbeck,499,24,M,H,24,Miscellaneous Other Violations,O,1203.2PC,PROBATION VIOLATION,3500    BESWICK                      ST,,34.0228,-118.2009
5295928,4/26/18,2110,4,Hollenbeck,478,19,F,H,6,Larceny,M,459.5PC,SHOPLIFTING,3400    WHITTIER                     BL,,34.0278,-118.201
5295505,4/26/18,1135,4,Hollenbeck,455,61,M,H,12,Weapon (carry/poss),M,417(A)(1)PC,EXHIBIT/DRAW DEADLY WEAPON NOT A FIREARM,SOTO,CESAR CHAVEZ,34.0477,-118.2072
5295740,4/26/18,1935,4,Hollenbeck,417,60,M,H,16,Narcotic Drug Laws,F,11351HS,POSSESS/PURCHASE CONTROLLED SUBS FOR SALE,MISSION,SUPREME CT,34.0773,-118.1942
5295728,4/26/18,1630,4,Hollenbeck,477,33,M,H,16,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,1000 S  MOTT                         ST,,34.0311,-118.2143
5295945,4/26/18,1930,4,Hollenbeck,457,25,M,H,24,Miscellaneous Other Violations,O,1203.2PC,PROBATION VIOLATION,FICKETT,MALABAR,34.0495,-118.2036
5295682,4/26/18,1800,4,Hollenbeck,464,58,M,H,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,500 N  SAINT LOUIS                  ST,,34.0472,-118.2123
5295758,4/26/18,1915,4,Hollenbeck,439,51,M,O,4,Aggravated Assault,F,368(B)(1)PC,CAUSE HARM/DEATH OF ELDER/DEPEND ADULT,5400    DOBBS                        ST,,34.0736,-118.1662
5295274,4/26/18,940,4,Hollenbeck,464,14,F,H,6,Larceny,M,490.2PC,PETTY THEFT,2100 E  1ST                          ST,,34.0449,-118.2137
5295915,4/26/18,1745,4,Hollenbeck,427,24,M,H,24,Miscellaneous Other Violations,F,3056PC,VIOLATION OF PAROLE:FELONY,2500 N  SOTO                         ST,,34.0802,-118.1848
5296976,4/27/18,2155,4,Hollenbeck,402,37,M,H,24,Miscellaneous Other Violations,M,602(Q)PC,SKIING IN CLOSED AREA,4500    HOMER                        ST,,34.0945,-118.2038
5297009,4/27/18,2206,4,Hollenbeck,491,30,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OLYMPIC,SANTA FE,34.0233,-118.2222
180409339,4/27/18,1720,4,Hollenbeck,409,29,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,4300    GARDEN HOMES                 AV,,34.0956,-118.1685
180409340,4/27/18,1720,4,Hollenbeck,409,26,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,4300    GARDEN HOMES                 AV,,34.0956,-118.1685
5296838,4/27/18,2020,4,Hollenbeck,464,22,F,H,16,Narcotic Drug Laws,M,11377HS,POSSESSION CONTROLLED SUBSTANCE,4TH,CHICAGO,34.0415,-118.2136
5296859,4/27/18,1725,4,Hollenbeck,409,20,M,H,18,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",4400    GARDEN HOMES                 AV,,34.097,-118.1684
5297067,4/27/18,2335,4,Hollenbeck,478,33,M,H,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,3400    LEE                          ST,,34.0262,-118.202
5296856,4/27/18,1840,4,Hollenbeck,464,29,M,H,15,Against Family/Child,M,273.6(A)PC,DISOBEY DOMESTIC RELATIONS COURT ORDER,4TH                          ST,CUMMINGS                     ST,34.0445,-118.2116
5296820,4/27/18,1700,4,Hollenbeck,467,26,M,H,4,Aggravated Assault,F,243(D)PC,BATTERY W/GBI,2700 E  5TH                          ST,,34.0375,-118.2089
5297293,4/28/18,930,4,Hollenbeck,411,28,M,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,AVENUE 21,PASADENA,34.0747,-118.22
5297300,4/28/18,930,4,Hollenbeck,411,38,M,H,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,AVENUE 21,PASADENA,34.0747,-118.22
180400860,4/28/18,1100,4,Hollenbeck,443,61,M,H,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,ZONAL                        AV,MISSION                      RD,34.0628,-118.2112
180400861,4/28/18,1100,4,Hollenbeck,443,60,M,H,,,M,25620(A)BP,,ZONAL                        AV,MISSION                      RD,34.0628,-118.2112
180400862,4/28/18,1125,4,Hollenbeck,443,53,M,H,,,M,25620(A)BP,,ZONAL                        AV,MISSION                      RD,34.0628,-118.2112
180400864,4/28/18,835,4,Hollenbeck,457,23,F,H,,,M,104.15(B)(2,,2500 E  CESAR E CHAVEZ               AV,,34.0469,-118.2032
180400865,4/28/18,830,4,Hollenbeck,457,28,M,B,,,M,104.15(B)(2,,2500 E  CESAR E CHAVEZ               AV,,34.0469,-118.2032
180400866,4/28/18,845,4,Hollenbeck,457,19,F,H,,,M,104.15(B)(2,,2500 E  CESAR E CHAVEZ               AV,,34.0469,-118.2032
180400867,4/28/18,830,4,Hollenbeck,457,19,F,H,,,M,104.15(B)(2,,2500 E  CESAR E CHAVEZ               AV,,34.0469,-118.2032
180409198,4/28/18,1500,4,Hollenbeck,439,17,M,H,,,M,640.6(A)(1),,5000    VALLEY                       BL,,34.0694,-118.1754
5297045,4/28/18,30,4,Hollenbeck,464,44,F,H,23,Moving Traffic Violations,M,14601.1AVC,DRIVE W/LIC SUSPEND/REVOKE 4 OTHER REASON,2100 E  1ST                          ST,,34.0449,-118.2137
5297335,4/28/18,1130,4,Hollenbeck,449,46,M,H,24,Miscellaneous Other Violations,M,602(N)PC,REFUSE TO LEAVE PRIVATE PROPERTY,1200    STONE                        ST,,34.0529,-118.1931
5297376,4/28/18,1445,4,Hollenbeck,437,27,M,H,24,Miscellaneous Other Violations,F,3455(B)1PC,WARRANT-PETITION TO REVOKE COMMUNITY SUPVN,FAIRMONT,FICKETT,34.0689,-118.1878
5297440,4/28/18,1745,4,Hollenbeck,453,26,M,H,8,Other Assaults,M,243(E)(1)PC,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,1800 E  1ST                          ST,,34.0517,-118.2178
5297461,4/28/18,1810,4,Hollenbeck,443,37,M,B,8,Other Assaults,M,243(A)PC,BATTERY ON PERSON,STATE,MARENGO,34.0578,-118.2102
5297697,4/28/18,1730,4,Hollenbeck,467,45,M,H,8,Other Assaults,M,243(E)(1)PC,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,2600 E  4TH                          ST,,34.0395,-118.2094
5297807,4/28/18,2255,4,Hollenbeck,451,28,M,H,23,Moving Traffic Violations,M,23109(C)VC,AID/ABET/ENGAGE IN SPEED CONTEST,MYERS,KEARNEY,34.0499,-118.226
5297817,4/28/18,2315,4,Hollenbeck,439,35,M,H,8,Other Assaults,M,243(E)(1)PC,BATT EX-SPOUSE/FIANCEE/PERSN W/DATING REL,5000    CAVANAGH                     RD,,34.0695,-118.1707
5297937,4/29/18,305,4,Hollenbeck,477,51,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SOTO                         AV,VENTURA                      WY,34.0322,-118.2117
5298034,4/29/18,840,4,Hollenbeck,427,24,F,H,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,4800    HUNTINGTON                   DR,,34.0852,-118.1802
5298002,4/29/18,640,4,Hollenbeck,487,45,M,H,14,Sex (except rape/prst),F,288(A)PC,LEWD/LASCIVIOUS ACTS W/CHILD < 14 YRS,1100    CAMULOS                      ST,,34.0267,-118.2133
5298035,4/29/18,840,4,Hollenbeck,427,25,M,B,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,HUNTINGTON                   DR,HUNTINGTON,34.0821,-118.1899
5120877,4/29/18,150,4,Hollenbeck,438,42,M,H,5,Burglary,F,459PC,BURGLARY,5200    ALHAMBRA                     AV,,34.0736,-118.1724
5297955,4/29/18,640,4,Hollenbeck,488,38,M,H,8,Other Assaults,F,422(A)PC,TERRORIZE CAUSING FEAR,1100    GRANDE VISTA                 AV,,34.0255,-118.2071
5298143,4/29/18,1200,4,Hollenbeck,452,23,M,H,3,Robbery,F,211PC,ROBBERY,BOYLE,PENNSYLVANIA,34.0502,-118.2222
5298045,4/29/18,1035,4,Hollenbeck,478,42,F,H,8,Other Assaults,M,243(A)PC,BATTERY ON PERSON,900    EUCLID                       AV,,34.0307,-118.2074
5297995,4/29/18,500,4,Hollenbeck,453,20,M,B,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,1ST,1ST,34.0471,-118.2186
5298442,4/30/18,20,4,Hollenbeck,408,47,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROSEMEAD                     BL,NOUGOROUS,34.0887,-118.1785
5298828,4/30/18,800,4,Hollenbeck,478,37,M,H,6,Larceny,M,459.5PC,SHOPLIFTING,3400    WHITTIER                     BL,,34.0278,-118.201
5299141,4/30/18,1930,4,Hollenbeck,491,26,M,H,24,Miscellaneous Other Violations,M,LAMC,LOS ANGELES MUNICIPAL CODE,8TH,SOTO,34.0281,-118.2194
5299225,4/30/18,2210,4,Hollenbeck,464,36,M,B,24,Miscellaneous Other Violations,M,853.7PC,FTA AFTER WRITTEN PROMISE,2200 E  1ST                          ST,,34.0444,-118.2125
5299273,4/30/18,2215,4,Hollenbeck,439,22,F,H,24,Miscellaneous Other Violations,O,3056PC,VIOLATION OF PAROLE,VALLEY                       BL,EASTERN                      AV,34.0659,-118.1801
5299278,4/30/18,2355,4,Hollenbeck,437,21,M,B,7,Vehicle Theft,F,487(D)(1)PC,GRAND THEFT AUTO/HORSE/ETC,SOTO,MULTNOMAH,34.069,-118.1952
5299033,4/30/18,1320,4,Hollenbeck,429,42,M,H,12,Weapon (carry/poss),F,30305(A)1PC,ILLEGAL POSSESSION OF AMMUNITION,FDNK,WARWICK,34.0865,-118.1647
5299115,4/30/18,1600,4,Hollenbeck,461,44,M,H,4,Aggravated Assault,F,245(A)(1)PC,"ADW, NOT FIREARM, W/GBI",STATE                        ST,CHAVEZ                       ST,34.045,-118.2256
5299022,4/30/18,1330,4,Hollenbeck,417,31,M,H,8,Other Assaults,F,422(A)PC,TERRORIZE CAUSING FEAR,4600    HUNTINGTON                   DR,,34.0791,-118.1933
5299199,4/30/18,1810,4,Hollenbeck,423,54,M,H,2,Rape,F,A261(A)1PC,ATTEMPT RAPE VICTIM INCAPABLE OF CONSENT,3000 N  MAIN                         ST,,34.066,-118.2102
180409243,5/1/18,1500,4,Hollenbeck,411,43,F,H,,,I,41.27(C)LAM,,AVENUE 18,BARRANCA,34.0747,-118.2244
5299658,5/1/18,1145,4,Hollenbeck,455,37,M,H,8,Other Assaults,F,422(A)PC,TERRORIZE CAUSING FEAR,200 N  SOTO                         ST,,34.0512,-118.2093
5299767,5/1/18,1436,4,Hollenbeck,407,31,M,H,24,Miscellaneous Other Violations,M,166(C)(1)PC,VIOL DOMESTIC VIOL PROTECT/STAY AWAY ORD,4500    MERCURY,,34.0859,-118.1907
5300150,5/1/18,1745,4,Hollenbeck,428,24,M,H,24,Miscellaneous Other Violations,O,3454(C)PC,FLASH INCARCERATION,TEMPLETON,EASTERN,34.082,-118.178
5300241,5/1/18,2257,4,Hollenbeck,414,62,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,500 E  AVENUE 28,,34.0831,-118.2086
5300309,5/1/18,2330,4,Hollenbeck,499,41,M,H,24,Miscellaneous Other Violations,O,3454(C)PC,FLASH INCARCERATION,OLYMPIC,VELASCO,34.0175,-118.1975
5300269,5/1/18,2030,4,Hollenbeck,448,14,M,H,3,Robbery,F,211PC,ROBBERY,LANCASTER,CRUSADO,34.0571,-118.195
5300270,5/1/18,2030,4,Hollenbeck,448,14,M,B,3,Robbery,F,211PC,ROBBERY,LANCASTER,CRUSANO                      LN,34.0591,-118.1965
5299749,5/1/18,1500,4,Hollenbeck,441,23,M,B,8,Other Assaults,F,422(A)PC,TERRORIZE CAUSING FEAR,400    PROGRESS                     PL,,34.0588,-118.2221
5300369,5/1/18,2355,4,Hollenbeck,411,27,M,H,7,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,BROADWAY,PASADENA,34.072,-118.2242
5300180,5/1/18,1920,4,Hollenbeck,478,33,M,H,12,Weapon (carry/poss),F,29800(A)1PC,POSS F/ARM BY CONVICTED FELON/ADDICT/ETC,WHITTIER,LORENA,34.0267,-118.1985
5299628,5/1/18,1000,4,Hollenbeck,429,22,M,B,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,5300    OAKLAND                      AV,,34.0887,-118.167
180409322,5/2/18,1730,4,Hollenbeck,424,41,F,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,3500    VALLEY                       BL,,34.07,-118.1998
180409323,5/2/18,1730,4,Hollenbeck,424,19,M,H,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,3500    VALLEY                       BL,,34.07,-118.1998
180409334,5/2/18,1245,4,Hollenbeck,467,19,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,100 S  MATHEWS                      ST,,34.0432,-118.2085
180409335,5/2/18,1250,4,Hollenbeck,467,18,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,MATHEWS,1ST,34.0423,-118.2092
180409337,5/2/18,1250,4,Hollenbeck,467,21,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,MATHEWS,1ST,34.0423,-118.2092
180409338,5/2/18,1245,4,Hollenbeck,467,36,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,MATHEWS                      ST,1ST                          ST,34.0423,-118.2092
180409388,5/2/18,1140,4,Hollenbeck,438,60,M,W,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,WARWICK,ALHAMBRA                     BL,34.0785,-118.1661
5300653,5/2/18,915,4,Hollenbeck,464,34,M,W,4,Aggravated Assault,F,245(A)(4)PC,ASSAULT LIKELY TO PRODUCE GBI,2100 E  1ST                          ST,,34.0449,-118.2137
5300570,5/2/18,930,4,Hollenbeck,451,16,M,H,12,Weapon (carry/poss),F,626.10PC,POSSESSION OF KNIFE ON SCHOOL PROPERTY,1200    PLAZA DEL SOL                ST,,34.0489,-118.2276
5301034,5/2/18,1650,4,Hollenbeck,401,29,M,H,24,Miscellaneous Other Violations,O,3454(C)PC,FLASH INCARCERATION,4000    HOMER                        ST,,34.0902,-118.2067
5301090,5/2/18,1535,4,Hollenbeck,468,21,M,H,24,Miscellaneous Other Violations,M,594(A)PC,VANDALISM,EVERGREEN,2ND,34.0381,-118.2039
5301102,5/2/18,1810,4,Hollenbeck,497,34,M,H,24,Miscellaneous Other Violations,O,3454(C)PC,FLASH INCARCERATION,8TH,LORENA,34.0216,-118.2048
5301126,5/2/18,1954,4,Hollenbeck,403,56,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,PASADENA                     FY,FAIR OAKS,34.1002,-118.1967
5301144,5/2/18,1730,4,Hollenbeck,403,42,F,H,24,Miscellaneous Other Violations,F,1551.1PC,FUGITIVE FROM JUSTICE WARRANTLESS ARR,PASADENA                     FY,FAIR OAKS,34.1002,-118.1967
5301193,5/2/18,1830,4,Hollenbeck,497,20,M,H,24,Miscellaneous Other Violations,O,1203.2PC,PROBATION VIOLATION,8TH,LORENA,34.0216,-118.2048
5301057,5/2/18,1535,4,Hollenbeck,468,21,F,B,7,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,EVERGREEN,2ND,34.0381,-118.2039
